,page,raw_data
188,CoachingDot,"
2018年8月7日
  ·
今早 Dot 的教練團和三十位教育工作者進行一場願景溝通工作坊，這是我們第一次與那麼多的前線教育工作者以團體教練啟導的形式進行 (Group Coaching)，也是我們最精采的一次。有人問：這麼大個人還需要學溝通嗎？原來，當一個人待在一個地方久了，對某種溝通文化習以為常，漸漸地，我們忘記了什麼叫溝通。我們害怕表達自己的睇法，擔心別人的眼光和反應，久而久之，我們學會把「心」冰封起來，每天只顧應付眼前的煩鎖事務，正因為我們沒有好好地溝通，更多的問題因為溝通不足而產生，漸漸地我們的時間被消耗了，士氣消沉了，關係破壞了.....
很高興這班對教育工作充滿熱誠，對培育下一代有抱負的老師們和校長願意接受這項挑戰，願意以開放和真誠的態度重新認識自己，重新認識溝通。經歷一個早上的互動，有老師說：「原來溝通可以這樣....原來有時自己真的想多了.....原來暢所欲言是那麼爽.....很久沒有試過....」  恭喜大家，妳們真的做到了！
從妳們的目光，從妳們發自內心的笑容，從妳們每一位的分享，我們都被感動了....真的為妳們鼓舞，欣賞妳們的勇氣，欣賞妳們的承擔。
8
8
2個回應
6次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Monica Siu
Wow...great job.
讚好
 · 回覆 · 3年
作者
"
189,CoachingDot,"
謝謝。。。當天我也 有機會見證這美好時光 我也學到好多金句 我想 愈去溝通 就愈喜歡溝通 在旁聽到老師開始討論時 許多有意思 可行的點子便出來 多美好呢 盼望再見這些老師 from chung on 頌安
讚好
 · 回覆 · 3年"
190,CoachingDot,"
2018年8月7日
  ·
今早 Dot 的教練團和三十位教育工作者進行一場願景溝通工作坊，這是我們第一次與那麼多的前線教育工作者以團體教練啟導的形式進行 (Group Coaching)，也是我們最精采的一次。有人問：這麼大個人還需要學溝通嗎？原來，當一個人待在一個地方久了，對某種溝通文化習以為常，漸漸地，我們忘記了什麼叫溝通。我們害怕表達自己的睇法，擔心別人的眼光和反應，久而久之，我們學會把「心」冰封起來，每天只顧應付眼前的煩鎖事務，正因為我們沒有好好地溝通，更多的問題因為溝通不足而產生，漸漸地我們的時間被消耗了，士氣消沉了，關係破壞了.....
很高興這班對教育工作充滿熱誠，對培育下一代有抱負的老師們和校長願意接受這項挑戰，願意以開放和真誠的態度重新認識自己，重新認識溝通。經歷一個早上的互動，有老師說：「原來溝通可以這樣....原來有時自己真的想多了.....原來暢所欲言是那麼爽.....很久沒有試過....」  恭喜大家，妳們真的做到了！
從妳們的目光，從妳們發自內心的笑容，從妳們每一位的分享，我們都被感動了....真的為妳們鼓舞，欣賞妳們的勇氣，欣賞妳們的承擔。
8
8
2個回應
6次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Monica Siu
Wow...great job.
1
讚好
 · 回覆 · 3年
作者
"
191,CoachingDot,"
謝謝。。。當天我也 有機會見證這美好時光 我也學到好多金句 我想 愈去溝通 就愈喜歡溝通 在旁聽到老師開始討論時 許多有意思 可行的點子便出來 多美好呢 盼望再見這些老師 from chung on 頌安
2
讚好
 · 回覆 · 3年
"
192,CoachingDot,"
2018年4月16日
  ·
大家得閑就去聽啦！請多多支持我們！
你好o野
2018年4月16日
  ·
2018.04.16 (mon) 《有你最Whole》
當失去視力之後，可以尋找點樣嘅工作呢？？
"
193,CoachingDot,"就俾多個選擇視障人士，除咗顧客服務熱線、盲人按摩之外，佢哋其實仲可以做「教練」！Coaching Dot嘅訓練總監Alic話，因為佢哋嘅經歷，更加適合做「教練」～ 
而佢哋各自有咩經歷呢？聽下Simon、頌安、睿之同埋豪仔點講～
4
4
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
194,CoachingDot,"
2018年3月10日
  ·
Chi Ho Cheung 正和 Yui Chi Merrick Ho 感受我哋真係好好嘢！
2018年3月9日
  ·
昨天下午我們五個D〇丅敵練去到商業電台〈你好嘢〉節目錄音！ ！ ！雖然未知幾時出街希望大家留意支持！都係果句：我哋仲想同更多人合作連接，希望我哋嘅社會企業越嚟越好！
5
5
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
195,CoachingDot," 分享了一則動態回顧。
2017年10月21日
  ·
一年過得真係快 我們也有很大的突破希望可以走得更遠
5 年前
查看動態回顧
"
196,CoachingDot,"
2016年10月21日
  · 香港
  ·
無懼失敗
回想過去 ，原來學習教練學已經有一年多了，我從沒想過這份工作是這樣的美妙
，其實這一切都由學會面對失敗開始。
很老實地說，沒有一個人喜歡失敗，有得選擇成功的時候，有誰會選擇失敗？這是個不爭的事實。學習教練学亦正是如此 。在整個，學習過程當中，我們需要面對不同的人，不同的情況，不同的問題，和不同的回答及效果，所以被教練者的回應，是無法估計是始料不及的。在每一次對話過後 ，被教練者都會給我們，最真實的回應  ，當中古戰有好有壞，我們的耳朵必須是兼聼及開放的，對於負面嘅評論，要更加學懂接受。因為教練苦不懂得接受失敗，他便無法達到進步 ，若被教練者回應當中若有40‰正面回應及60%負面回應   ，而我們只懂得接受正面回應，我們得到的祇有0，因為那些是我們早已做到的。相反地 ，若我們能接受正負回應，我們得到的將是1至100+，因為我們在進步，這種進步將會在來來，深深體會到 ，你可以選擇不相信，但我們會告訴你我們都是這樣走來的 ，因為失敗並不可怕，可怕的衹是我們的心態
，祇有學懂面對失敗接受失敗，才能超越失敗 ，這就是，我們的教練心態。
，你說這奇不奇妙？
1
1
讚好
回應
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
197,CoachingDot," 更新了他們的近況。
2017年10月12日
  ·
讚好
回應
分享
"
198,CoachingDot,"
2017年10月5日
  ·
過去兩天，與三位手足拍檔和一班幼稚園老師做培訓，帶給他們coachg的體驗
很高興這是我們社會企業的第一份工作！雖然身體很累，過程當中又出現後遺症的痛苦，但我真的很開心！這群老師實在太正了！令我10分享受每一刻！或許我們的教練事業應需要更多的認同，更多的時間，雖然困難，但我我們都不會放棄！我不會再次變成廢青！最多一邊搵自己適合的兼職，一邊繼續追逐理想！直至一月份還有培訓幼稚園老師，希望自己也能參與當中！——我係豪仔教練！
+2
6
6
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
199,CoachingDot,"
2017年10月3日
  ·
感恩！這是我首次以教練身份，參與培訓工作。。期待多月，今天終於踏進我們的工作場地啦！
當中，我們面對許多臨場的變化，如：參加者比想像中更投入和主動，以致能在短時間內完成任務，我們便得立時更減或修改活動的流程。對我而言，這是十分刺激，也相當不容易的。
感恩，我們團隊各有專長，也總算完成任務！
(我是頌安)
6
6
2個回應
3次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
200,CoachingDot,"
多得大家的互相配合，感恩有你們這班拍檔
讚好
 · 回覆 · 3年
查看另 1 則回應
"
201,CoachingDot,"
2017年9月24日
  ·
愛恩斯坦說：「如果他只得一個小時去解決一個關乎他一生的難題，他會用前面的五十五分鐘去思考和確認他所提出的問題是否正確」.....這段話給我很大的反思和震撼,沒想過原來自己有時也忽略了這點。今天，我突然問自己，為何我不會向自己提出這些問題？是不懂問？不敢問？不知道要問？還是....？
5
5
1 個回應
7次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
202,CoachingDot,"
我覺得認識問題所在就已經解決了問題的一半了
讚好
 · 回覆 · 3年
"
203,CoachingDot,"
2017年8月6日
  ·
失戀也要人教
文：鄺頌安狂風暴雨、呆站沙灘、呼天搶地，卻只聞雷聲大作。
失戀。找誰借耳朵？
對多數人而言，暗戀得地暗天昏，迷戀得迷途不知返，不是尋找知心密友，盡吐苦水，搏取幾句「我明白」，
就是重踏昔日甜蜜路途，慘歌無限loop，彷彿MV主角，自傷自憐。⋯⋯ 查看更多
4
4
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
204,CoachingDot,"
2017年7月30日
  ·
多謝各位人生教練的付出，能有越來越多人對教練學感興趣...我相信這是全香港的教練之努力成果....感謝你們
http://hk.on.cc/....../bkn-20170730080005874-0730......
16
16
7次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
205,CoachingDot,"
多得大家的互相配合，感恩有你們這班拍檔
讚好
 · 回覆 · 3年
查看另 1 則回應
"
206,CoachingDot,"
2017年9月24日
  ·
愛恩斯坦說：「如果他只得一個小時去解決一個關乎他一生的難題，他會用前面的五十五分鐘去思考和確認他所提出的問題是否正確」.....這段話給我很大的反思和震撼,沒想過原來自己有時也忽略了這點。今天，我突然問自己，為何我不會向自己提出這些問題？是不懂問？不敢問？不知道要問？還是....？
5
5
1 個回應
7次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
207,CoachingDot,"
我覺得認識問題所在就已經解決了問題的一半了
讚好
 · 回覆 · 3年
"
208,CoachingDot,"
2017年8月6日
  ·
失戀也要人教
文：鄺頌安狂風暴雨、呆站沙灘、呼天搶地，卻只聞雷聲大作。
失戀。找誰借耳朵？
對多數人而言，暗戀得地暗天昏，迷戀得迷途不知返，不是尋找知心密友，盡吐苦水，搏取幾句「我明白」，
就是重踏昔日甜蜜路途，慘歌無限loop，彷彿MV主角，自傷自憐。
情緒或會平伏下來，境況始終反覆未改。
「啊，這個很簡單吧。待我教你七招十二式，肯定他死心塌地、千依百順，你們又能和好如初！」若求教於裙下臣萬千的KOL，
他或會打斷你的話，滔滔不絕，從談話到打扮，由約會到送禮，傾囊相授，務求讓你在18小時後，又是另一好漢子或好女子。
熟記心法、苦練招式，便昂首挺胸，，再戰情場。起初，二人如膠似漆、如魚得水。但不知那兒飛來一隻蒼蠅，嚇得他驚惶失措，無意間，踩中你痛腳上的玻璃腳指尾。
在你掌風刮到以前，蒼蠅已溜之大吉，滿腔怨氣竟都傾瀉在他頭上……
「嗯，明白的。這也是我和太太的舊日寫照。這樣吧，你試試修讀這個情緒管理課程，對你應該很有幫助的。」那位溫柔敦厚的中年人拍拍你的肩，微笑道。
你接過圖文並茂的單張，欲言又止，還是垂首離去。
跌跌撞撞、哭哭笑笑、分分合合。數年後，你終於發現，身懷一個火藥庫，名叫「自卑」。
若你遇上一位教練(Coach)，情況又會怎樣？
教練從不以專家自居，也甚少主動提出建議。反之，教練深信，被教練者(Coachee)最為了解自身處境，因而是處理自身問題的最佳人選。
相對於侃侃而談，教練善於專注聆聽和適切發問，讓被教練者深入認識自己，察覺盲點所在，，繼而擴闊思維、發現更多可能性。
若面對情海浮沉的被教練者，教練或會參考約翰威爾摩的GROW Model，分別發出四個範疇的問題。
一、      目標：你期望建立怎樣的關係？二、現況：你們現在的溝通方式如何？三、選擇：你有那些其他選擇。四、行動：你會採取什麼行動？
透過具啟發性的問題，，被教練者或能更早認識自卑的影響，並加以改善。這樣,，他或能在情感和其他方面，獲得豐收呢！
4
4
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
209,CoachingDot,"
2017年7月30日
  ·
多謝各位人生教練的付出，能有越來越多人對教練學感興趣...我相信這是全香港的教練之努力成果....感謝你們
http://hk.on.cc/....../bkn-20170730080005874-0730......
16
16
7次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
210,CoachingDot,"
2017年7月7日
  ·
山，不再是山！(2)
眼不見為淨
「有時，看得見反而是一種障礙。」Terence想了想，低聲道。視障人士就是因著看不清楚而別無他選，務必迎接挑戰，反而逐步學懂和所謂的「障礙」相處。反之，正因為看得清楚，我們卻「放大」了那些障礙。「盼望視障教練們可以透過專心聆聽，自由自在地進入被教練者的世界，就像借給他們電筒，讓他們從昏暗中，慢慢找到方向。」
正如對話中，被教練者所說：「唔知點解，你問吓我，我講吓答吓，就諗到好多嘢啦。我諗，我依家知道自己想點啦！「
在短片結尾，男主角終於看到了那個湖。
1
1
2個回應
3次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
211,CoachingDot,"
https://youtu.be/3mjNUatzCpM
YOUTUBE.COM
一分視力、十分視野 (一個年青人與教練的對話)
一分視力、十分視野 (一個年青人與教練的對話)
讚好
 · 回覆 · 4年
查看另 1 則回應
"
212,CoachingDot,"
2017年7月7日
  ·
山，不再是山！(1)
 文：鄺頌安
17年5月20日，香港誕生了8位視障教練。在畢業禮上，The Coaching DOT播出以教練對話為主軸的短片。片中男角游走山中，尋尋覓覓、跌跌撞撞，彷彿和應著短片男角的迷惘。看罷該片，除了初步認識何謂教練啟導，好些觀眾也有所感觸。
片長僅為三分鐘，只是，單單影像攝錄便足足花上兩天，毫不馬虎。可知道，製作幕後，還有意料之外的故事呢？
尋湖見山
「本來，我也很喜歡拍攝山景，因為山本來就有尋找方向的意思。」20多歲、創意媒體畢業的 Terence 認真地說。事實上，尋得此「山」以前，創作團隊早已走過好一段路。創作之初，Terence和DOT教練團隊保持聯絡，共商創作。Terence提議以「從蒙蔽到發現」為框架，並邀請DOT的教練提供相關的概念和圖像。收集足夠題材後，Terence便起行取景，首個目標便是喻意「發現」的湖。
誰知，走了一整天的山，踏石尋湖，Terence雙腳已又酸又痛。他深知不妙，僅餘的一天拍攝日程，他已無法四處奔波取景了。
「其實，DOT教練們提供的創作概念中，許多圖像也和山有關的。」需要臨時變陣的Terence便選擇重回山中，尋找合適畫面。
雖說重拾舊日足跡，山路已不如昨天那麼難走，但為了取得足夠畫面，Terence仍得留守山中達六小時。「還有陽光的時候，從山上往下看，能看清山路，可以選擇較輕鬆的路；只是，黃昏以後，便只能依靠手機的電筒功能，下山便十分困難了。」因此，時間愈久，他便愈覺緊張，只怕無法下山。
生命總有黑夜，就在昏暗的山上，Terence 想起了視障教練，在日常生活中，他們也得迎接視力限制所帶來的許多挑戰。
5
5
2個回應
1 次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
213,CoachingDot,"
網址：
讚好
 · 回覆 · 4年
查看另 1 則回應
"
214,CoachingDot,"
2017年6月10日
  ·
今午是 KGV Coaching Conference 的第二天, 雖然人數不多，但豪仔教練仍堅持分享，表現出他的一貫專業，他的臨在....對話雖然沒有被對方預期，但你這一碰，觸碰了一顆心靈、一個家庭及一些動人的眼淚.....相信這一天，是上天早作的安排...
9
9
3個回應
2次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
215,CoachingDot,"
能夠在對話中,讓被教練者看清自己的方向,這實是很重要的.
1
讚好
 · 回覆 · 4年
查看另 1 則回應
"
216,CoachingDot,"
2017年5月31日
  ·
這段片記錄了我們一起走過的路，沒有你們就沒有今天的 Dot...謝謝你的參與，讓我們一起用一顆教練心連繫更多的 dot...
https://youtu.be/I8buuOrImtY
YOUTUBE.COM
Dot.Coaches Footprint-May2017
5
5
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
217,CoachingDot,"
2017年5月29日
  ·
不見光明的他們，或許是你最好的聆聽者
https://theinitium.com/article/20170528-hongkong-vicoach/
THEINITIUM.COM
不見光明的他們，或許是你最好的聆聽者 | 端傳媒
曾經需要幫助的他們，如今走入咖啡廳聆聽他人的煩惱，他們用理解和坦誠，安慰了逾五百顆或焦躁或失落的心。
5
5
3個回應
2次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
218,CoachingDot,"
sure i will share it out
讚好
 · 回覆 · 4年
檢視另2則回應
"
219,CoachingDot,"
2017年5月22日
  ·
【人生教練背後的教練】
記得此計劃開始的時候，同學仔隨了教練學的正式訓練，更重要是實戰機會，幸得一班熱心付出的 Cafe Coaches (Celia, Keiko, Monica, Susie, Lee, Eva, , SK, Fanny, Anthony, Cynthia, Catherine Eiden, Stanley, Stephanie, Phyllis, Karen, Leanne, Bonnie, Alic, Patrick)，你們的義務相助，為每一位教練同學仔提供了最真實的學習，最寶貴的回饋，毫無保留地，讓他們極速成長。雖然，典禮當天未能逐一與大家道謝，在此，我們想向曾經為同學仔付出過的咖啡教練們說聲多謝，感謝你們共同創造了這個大型而充滿愛的實習場，感謝你們的貢獻...
+12
4
4
1 個回應
3次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Catherine Chow
他們真的能夠極速哋成長...多謝每ㄧ位ㄧ起努力的人
讚好
 · 回覆 · 4年"
220,CoachingDot,"
sure i will share it out
1
讚好
 · 回覆 · 4年
檢視另2則回應
"
221,CoachingDot,"
2017年5月22日
  ·
【人生教練背後的教練】
記得此計劃開始的時候，同學仔隨了教練學的正式訓練，更重要是實戰機會，幸得一班熱心付出的 Cafe Coaches (Celia, Keiko, Monica, Susie, Lee, Eva, , SK, Fanny, Anthony, Cynthia, Catherine Eiden, Stanley, Stephanie, Phyllis, Karen, Leanne, Bonnie, Alic, Patrick)，你們的義務相助，為每一位教練同學仔提供了最真實的學習，最寶貴的回饋，毫無保留地，讓他們極速成長。雖然，典禮當天未能逐一與大家道謝，在此，我們想向曾經為同學仔付出過的咖啡教練們說聲多謝，感謝你們共同創造了這個大型而充滿愛的實習場，感謝你們的貢獻...
+12
4
4
1 個回應
3次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Catherine Chow
他們真的能夠極速哋成長...多謝每ㄧ位ㄧ起努力的人
讚好
 · 回覆 · 4年
"
222,CoachingDot," 和 Peggy Ko 在一起
2017年5月22日
  ·
【我們的伙伴，感恩沿途有你】
夢想人人都有，談夢想很容易，但要成就一件事情，背後需要很多人的助緣和付出，才能成功。
我們這個計劃得以開展，要多謝一位非常重要的伴伙，她就是失明人協進會的 Peggy，沒有她的開放態度，敢於嘗試，沒有她和她團隊(Grace, Jason) 的大力支持，這個計劃今天是不會誕生的，人生教練可能和這八位同學仔沾不上邊。她由最初耹聽我們這計劃，到往後的持續會議，宣傳，與報名人生教練的同學仔會面，都花了不小心力和時間，支持我們，支持同學仔，所以要再一次感謝 Peggy 對這計劃的貢獻，鼓勵和支持。也多謝協進會的 Billy 和同事前來支持， 令這個畢業典禮更添一分意義。感恩，沿途有你.....
5
5
2個回應
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Bonnie Chan
感激失明人士協進會及其項目負責人Peggy 和她的團體成員 Grace, Jason 對我們這個「夢想天開」的一個小小及儍儍的計劃的支持及支援，沒有了他們，這樣夢想很大可能會胎死腹中，未能夠實現至今。我衷心的對協會及他們表示無限的感激。
讚好
 · 回覆 · 4年
查看另 1 則回應
"
223,CoachingDot,"
2017年5月21日
  ·
八個教練的誕生
看見你們的成長，內心百感交雜，這條路仍漫長，但我相信你們的每一步都會為這條「教練路」播下美好的種子，我期待看見你們開花結果及綻放的時刻....
7
7
3個回應
3次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
224,CoachingDot,"
你好的回憶
讚好
 · 回覆 · 4年
檢視另2則回應
"
225,CoachingDot,"
2017年5月21日
  ·
Catherine, 她在背後默默付出，為我們安排了很多。在過去兩年，讓我們明白社企的運作，與 SIE 結緣，開通社福界的網絡，令我們小走枉路。她的角色不單只是顧問，更加像一位在背後默默支持孩子的母親，隨時 standby，為 Dot 這群孩子遮風擋雨，非常感謝你對我們的那份「愛」
9
9
2個回應
5次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
226,CoachingDot,"
單的一件事成功 是許多人的努力
讚好
 · 回覆 · 4年
查看另 1 則回應
"
227,CoachingDot,"
2017年5月21日
  ·
Alic, 是我們昨日的 MC, 他為這次畢業典禮，不辭勞苦，令整個典禮完美地進行，非常感激 Alic 的付出，就是因為有「愛」，我們才能繼續下去
2
2
1 個回應
1 次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Bonnie Chan
Alic Koon is a guy of ""Big Love"" giving his passion to Coaching. He is absolutely awesome.
讚好
 · 回覆 · 4年
"
228,CoachingDot," 更新了他們的封面相片。
2017年5月20日
  ·
2
2
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
229,CoachingDot,"
2017年5月12日
  ·
【八個人，八個生命故事】
兩年前，八個來自不同背景的生命，在偶然的一次相遇下走在一起。他們一同經歷，一起成長，穿越了自己的內在，超越了自身的限制，雖然他們只有有限的視力，但他們擁有無限的視野。五月二十日是這八位人生教練的重要日子，他們誠邀你到來一同見證和分享對生命的那份熱誠，怎樣把別人眼中的不可能...變成...可能，他們還會分享自己成為教練的心路歷程......期待你的到來
3
3
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
230,CoachingDot,"
2017年4月7日
  ·
【不一樣的提問，不一樣的意識層次，不一樣的結局】
甲和乙兩個朋友因為生意上的事情發生爭吵，雙方都認為自己沒有錯，各有各的道理，各有各的執著，而且情況一直沒有解決，最終更把事情弄上法庭。最初，雙方都一直想盡辦法，希望讓對方看到是「你的問題」，打贏這場官司，好為自己出一口氣，但事情就是一直僵持，沒有解決。
在長期的對薄公堂下，雙方都在情緒上，金錢上和精神上有很大的消耗..直至有一天，甲在感到身心俱疲的情況下，突然問了自己幾個問題：「這件事持續下去，到底會有什麼結局？如果我贏了，會得到什麼？到底這件事情，誰賺了，誰是最大的贏家？」..他突然靈光一閃，想通了，最大的贏家是雙方的律師，他們雙方都輸了....⋯⋯ 查看更多
1
1
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
231,CoachingDot,"
2017年3月12日
  ·
聆聽真的可以很有力量，希望更多人能明白和體會
http://hk.apple.nextmedia.com/....../20170303/56377027
HK.APPLE.NEXTMEDIA.COM
【社工教路】朋友情緒崩潰最忌教佢點做 聆聽陪伴足以救命
想在朋友情緒崩潰時安撫，沒想像般困難。只消花十五分鐘真誠的陪伴，一個情緒陷入危機的人跟人接通了，已經...
6
6
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
232,CoachingDot,"
2017年3月11日
  ·
昨午在 Caring Company Partnership Expo 2017 內遇上莊陳有先生和失明人協進會的 Peggy. 感恩 Peggy 過去一直給我們 Dot 社企的支持，無論在資源和各方面，沒有她的幫助，我們不會遇上這八位人生教練。這八位人生教練，雖然他們得一分視力，但他們每位都有十分視野，各有不同的才華，他們對生命的那份熱誠，也啟發了我們不少。現在這八位視障教練成熟了，他們希望將所學與更多人分享，分享他們的生命力和故事.....期待
5
5
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
233,CoachingDot,"
2017年5月12日
  ·
【八個人，八個生命故事】
兩年前，八個來自不同背景的生命，在偶然的一次相遇下走在一起。他們一同經歷，一起成長，穿越了自己的內在，超越了自身的限制，雖然他們只有有限的視力，但他們擁有無限的視野。五月二十日是這八位人生教練的重要日子，他們誠邀你到來一同見證和分享對生命的那份熱誠，怎樣把別人眼中的不可能...變成...可能，他們還會分享自己成為教練的心路歷程......期待你的到來
3
3
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
234,CoachingDot,"
2017年4月7日
  ·
【不一樣的提問，不一樣的意識層次，不一樣的結局】
甲和乙兩個朋友因為生意上的事情發生爭吵，雙方都認為自己沒有錯，各有各的道理，各有各的執著，而且情況一直沒有解決，最終更把事情弄上法庭。最初，雙方都一直想盡辦法，希望讓對方看到是「你的問題」，打贏這場官司，好為自己出一口氣，但事情就是一直僵持，沒有解決。
在長期的對薄公堂下，雙方都在情緒上，金錢上和精神上有很大的消耗..直至有一天，甲在感到身心俱疲的情況下，突然問了自己幾個問題：「這件事持續下去，到底會有什麼結局？如果我贏了，會得到什麼？到底這件事情，誰賺了，誰是最大的贏家？」..他突然靈光一閃，想通了，最大的贏家是雙方的律師，他們雙方都輸了....
阿甲於是開始進行反思，轉變思考問題的方式，問了自己另一些問題：「在這件事情上，點解我會咁堅持？點解我會有咁既反應？」這兩個提問，瞬間讓他轉向自己的內在，他開始感受到自己的情緒，他憶起兒時被人欺負的片段，瞬間，他流淚了....他看到事情更大的真相，更加看到自己是如何參與並制造這個問題，他看見一個更大的真相，當他看清自己在這件事情要負的責任，他終於明白了，穿越了，穿越了自己的執著，穿越了對/錯，穿越了這種二元對立思考模式對他的制約，他和乙的問題，在這瞬間就瓦解了....
這次經歷，讓他深深體會到，如果要解決一個問題，就要跳至一個更高的層次，讓思考跳躍，這就是穿越的智慧。假如我們相信宇宙不會浪費資源並給我們制造不必要的經歷，那麼生命裡遇到的每一個人和事，絕非偶然，而是我們把它吸引到生命中去學習自己的課題，如果能看到這一切，甚至穿越它，意識就會得到「飛躍」....
頭腦很多時候精於計算，因為頭腦喜歡對與錯的二元對立觀，頭腦有的可能是聰明，但絕非智慧，智慧必須往內尋....因為智慧由「心」造
1
1
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
235,CoachingDot,"
2017年3月12日
  ·
聆聽真的可以很有力量，希望更多人能明白和體會
http://hk.apple.nextmedia.com/....../20170303/56377027
HK.APPLE.NEXTMEDIA.COM
【社工教路】朋友情緒崩潰最忌教佢點做 聆聽陪伴足以救命
想在朋友情緒崩潰時安撫，沒想像般困難。只消花十五分鐘真誠的陪伴，一個情緒陷入危機的人跟人接通了，已經...
6
6
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
236,CoachingDot,"
2017年3月11日
  ·
昨午在 Caring Company Partnership Expo 2017 內遇上莊陳有先生和失明人協進會的 Peggy. 感恩 Peggy 過去一直給我們 Dot 社企的支持，無論在資源和各方面，沒有她的幫助，我們不會遇上這八位人生教練。這八位人生教練，雖然他們得一分視力，但他們每位都有十分視野，各有不同的才華，他們對生命的那份熱誠，也啟發了我們不少。現在這八位視障教練成熟了，他們希望將所學與更多人分享，分享他們的生命力和故事.....期待
5
5
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
237,CoachingDot,"
2017年3月11日
  ·
昨午和幾位拍檔參加了一個 Caring Company 的展覽，大會給了我們這個徽章，我想我們不是 NGO, 我們是社企，而且是從商入社的社企，因為我們看到商業和社會意義是可以並存的，一個豐盛的企業才能令社會更加豐盛, 希望大家支持我們...
2
2
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
238,CoachingDot,"
2017年3月11日
  ·
【Dot 的傳媒策略會議】
今個星期，一眾 thecoachingdot 的教練及團隊成員在 Coaching Cafe 內與 SIE (社創基金) 的PR 專家團隊會面。非常感謝 Candace 帶同她的團隊給我們很多專業意見，讓我們大開眼界，獲益良多；我們團隊也感受到社創基金同事處事的認真，專業及真的想我們成功。她們的這份關心讓我們很感動，真的不能辜負大家的心意，努力....加油
6
6
1 個回應
8次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
239,CoachingDot,"
是的讓我們燃燒內心一團火
1
讚好
 · 回覆 · 4年
"
240,CoachingDot," 更新了他們的封面相片。
2017年2月28日
  ·
5
5
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
241,CoachingDot,"
2017年2月27日
  ·
一分視力   十分視野
1
1
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
