,page,raw_data
176,HKNPIS,"的視、聽障義工作示範。
記得每天click入我們的訓練影片，持之以恆！事不宜遲，我們一起開始上半身靜態伸展吧！
#融入新常態計劃
#香港賽馬會慈善信託基金
#伸展
#拉筋
#視障聽障
36
36
2個回應
12次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
猛龍長跑隊
齊齊做運動
讚好
 · 回覆 · 27星期
"
177,HKNPIS,"
1月21日
  ·
【持續抗逆運動短片系列】
疫情反覆的情況下，直接減少了市民做運動及舒展身心的機會，而一眾視障或聽障人士就更加是運動無門。
"
178,HKNPIS,"(本會)獲得香港賽馬會慈善信託基金捐助，推行持續抗逆的計劃，讓殘障人士既可保持身體健康，亦可「融」入新常態。本會設計及製作了一系列由專業教練教授的運動教學影片，讓市民大眾以及視障或聽障人士，在運動場所關閉的情況下，也可以安心在家中維持全面的體適能訓練及伸展運動。影片內的動作講解十分詳盡，適合視障人士收聽並跟隨指示做動作。
伸展運動因為沒有即時可見的效果，故此經常被忽略。但其實它的好處很多，包括幫助血液循環、放鬆肌肉與關節、減輕身體的痛症，減低運動時受傷的機會等，適合任何年齡人士每天做。
首個影片系列將會一連六集，教大家由頭到腳，徒手或運用一些小工具作伸展。每條影片片長大約10分鐘，由導師和"
179,HKNPIS,"的視、聽障義工作示範。
記得每天click入我們的訓練影片，持之以恆！事不宜遲，我們一起開始上半身靜態伸展吧！
https://youtu.be/p4H9XDAm-M0    
#融入新常態計劃
#香港賽馬會慈善信託基金
#伸展
#拉筋
#視障聽障
YOUTUBE.COM
持續抗逆運動短片系列 - 上半身靜態伸展
伸展運動因為沒有即時可見的效果，故此經常被忽略。但其實它的好處很多，包括幫助血液循環、放鬆肌肉與關節、減輕身體的痛症等，適合任何年齡人士。如在運動及跑步前後伸展，更可以大幅減低受傷的機會，以及增強運動...
23
23
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
180,HKNPIS,"
1月19日
  ·
剛過去的星期六經由 #樂家跑會  安排，猛龍很感謝 Hammer Nutrition Hong Kong 贊助 
- Endurolytes Fizz
- Hammer Gel 
- Hammer Bar  
以供猛龍應付HK100全走
+3
25
25
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
181,HKNPIS,"
1月15日
  ·
#猛龍長跑隊 視障隊員 李顯癸 受邀為
《#黑暗中的音樂》嘉賓 
第二集“由心發光”
嘉賓：方天大、李顯癸⋯⋯ 查看更多
14
14
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
182,HKNPIS,"
1月12日
  ·
本會視障職員林東釗（Dick) 與他的導盲犬琪琪日前於YouTube頻道「健康旦 HiEggo」中接受訪問 
節目內容：
- 視障人士出行好伙伴
- 互相照顧日常生活⋯⋯ 查看更多
YOUTUBE.COM
視障人士出行好伙伴 互相照顧日常生活 了解訓練過程 認識對待導盲犬正確態度 眼科醫生介紹後天失明成因 下載WhatsApp Stickers 共建共融社會
37
37
3個回應
4次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fanny Hwang
QiQi非常可愛
讚好
 · 回覆 · 29星期
檢視另2則回應
"
183,HKNPIS,"
1月8日
  ·
"
184,HKNPIS,"推出「愛‧共融」2021年月曆。月曆內的畫作是由「賽馬會殘障家長子女支援計劃2.0」的受惠子女以和諧粉彩的方式創作。這班小朋友的父母是視障或聽障人士，他們盼望透過創作月曆能喚起更多人對殘障家庭的關注。月曆同時設有點字、手語對照表、月曆簡介和2021年公眾假期聲音檔(供視障人士用)，推廣傷健共融。
和諧粉彩是一種源自日本的療癒藝術，創作者透過運用手指和粉彩來繪畫内心的色彩，拾回屬於自己的寧靜時間、紓緩壓力，重新發現生命的溫柔和光明。
希望大家每天看見桌上的這個月曆，都能感受到每位小朋友的心意，並且能在繁忙的生活上享受一點和諧、寧静和喜悦。⋯⋯ 查看更多
"
185,HKNPIS,"
慈善機構
傳送訊息
75
75
8個回應
13次分享
讚好
回應
分享
8個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
186,HKNPIS,"
月曆為非賣品，歡迎到機構領取
如果各位會員覺得本會的工作十分有意義，又想支持一下這一班小朋友，可以隨意捐輸到"
187,HKNPIS,"戶口
⋯⋯ 查看更多
讚好
 · 回覆 · 訊息 · 30星期
檢視另4則回應"
188,HKNPIS,"推出「愛‧共融」2021年月曆。月曆內的畫作是由「賽馬會殘障家長子女支援計劃2.0」的受惠子女以和諧粉彩的方式創作。這班小朋友的父母是視障或聽障人士，他們盼望透過創作月曆能喚起更多人對殘障家庭的關注。月曆同時設有點字、手語對照表、月曆簡介和2021年公眾假期聲音檔(供視障人士用)，推廣傷健共融。
和諧粉彩是一種源自日本的療癒藝術，創作者透過運用手指和粉彩來繪畫内心的色彩，拾回屬於自己的寧靜時間、紓緩壓力，重新發現生命的溫柔和光明。
希望大家每天看見桌上的這個月曆，都能感受到每位小朋友的心意，並且能在繁忙的生活上享受一點和諧、寧静和喜悦。
如有興趣領取，歡迎致電2251 9334與周小姐查詢。
"
189,HKNPIS,"
慈善機構
傳送訊息
75
75
8個回應
13次分享
讚好
回應
分享
8個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
190,HKNPIS,"
月曆為非賣品，歡迎到機構領取
如果各位會員覺得本會的工作十分有意義，又想支持一下這一班小朋友，可以隨意捐輸到"
191,HKNPIS,"戶口
⋯⋯ 查看更多
3
讚好
 · 回覆 · 訊息 · 30星期
檢視另4則回應
"
192,HKNPIS,"和 Dick Lam 及莫儉榮在一起
1月7日
  ·
創啟社會科技有限公司研發的「悦聲易」(英文名 WeVoice+) 是一個免費的手機應用程式，支援iOS 及 Android 平台，主要為視障人士提供視覺協助。現在我們為大家簡單介紹一下。
首先，是人工智能辨識文字功能。視障人士只需以手機對着文本拍照，系統便會進行分析，然後讀出相關內容，令視障人士在尋求其他人協助之前可以先嘗試自行解決問題，同時亦可減少私隱問題。
第二，是義工解說功能。視障人士可以將照片上傳到平台，讓義工為他們描述照片內容。不論是想知道朋友傳什麼照片給你，或是遇到比較複雜的情況，例如街道四周的環境、驗證碼……等，都可以使用這個功能。
健視的朋友都可參與，只要以電郵登記成為義工，便可隨時隨地為視障朋友以語音或文字描述照片內容，非常有意義。
詳情可瀏覽 #創啟社會科技有限公司 Facebook 創科社 InnoTech Association
，或致電 9319 2978查詢。
48
48
3個回應
7次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
193,HKNPIS,"
想成為義工的朋友可收看以下簡介：
https://www.facebook.com/289801354919576/posts/778897146009992/
1
讚好
 · 回覆 · 30星期
檢視另2則回應
"
194,HKNPIS,"覺得喜氣洋洋──同莫儉榮同埋 Elaine Cheng 一齊；喺永旺行。
1月6日
  · Yau Ma Tei
  ·
新一年開始，機構董事鄭綺文女士到訪本會油麻地會址，祝願大家新一年身體健康！
54
54
1 個回應
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fanny Hwang
Happy Happy New Year
讚好
 · 回覆 · 30星期
"
195,HKNPIS,"
1月5日
  ·
感謝 #盲人觀星傷健營
感謝 #東週刊 對活動的肯定
感謝 本會職員林東釗的努力！
下年再約星空約會
盲人觀星傷健營
1月5日
  ·
感謝東週刊的肯定
#東週刊 #盲人觀星營
24
24
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
196,HKNPIS,"
2020年12月31日
  ·
疫下寒冬送暖
本會很高興收到由嘉禧國際有限公司及中偉化工有限公司捐贈的大量口罩和禦寒衣物，為殘障人士及其家庭帶來寒冬下的一點溫暖！本會謹藉此機會對兩間公司的善行致以無限感激！
#嘉禧國際有限公司 #中偉化工有限公司 #禦寒衣物 #寒冬 #傷健共融
72
72
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
197,HKNPIS,"
2020年12月17日
  ·
感謝 Hong Kong 100 Ultra Marathon 對 猛龍長跑隊 的支持和肯定
+6
Hong Kong 100 Ultra Marathon
2020年12月16日
  ·
Remember this act of heroism from earlier in the year?  Rhollan Clark Tsoi and the Fearless Dragons are taking on HK100 again, this time in Flex form.  26 Fearl⋯⋯ 查看更多
15
15
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
198,HKNPIS,"
2020年12月17日
  ·
本會總幹事莫儉榮Kim已經送贈了「愛．共融」聖誕禮盒予太太了！我們誠邀您在今個普世歡騰的聖誕節日，將您的愛心化作祝福，一同將共融、愛美、超越、感恩的信息，傳遞得更廣、更遠。
行善為樂，訂購從速，售罄即止。
請即點撃「愛．共融禮盒訂購表格」連結訂購：⋯⋯ 查看更多
67
67
10個回應
讚好
回應
分享
10個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Kitty Chan
讚好
 · 回覆 · 33星期
檢視另8則回應"
199,HKNPIS, 總幹事 莫儉榮 Kim、Simply Pleasure創辦人、SP Creative Studio 創作總監、Smile yogurt & dessert bar 創辦人 關琬潼Shadow 與、Smile yogurt & dessert bar 的甜品師 Daniel 及 
200,HKNPIS,"的 視障人士Dick。
報導中，Shadow和Kim分享了「愛．共融」聖誕
慈善禮盒的誕生歷程，Daniel分享了他為禮盒製作了海量點字曲奇，Dick分享了他為禮盒包裝付出的努力。
以下為文章內文： 
經濟日報: 傷健共融 製聖誕禮盒 殘疾也有工作能力  
社會常常談包容、接納，但在口號以外，於工作、生活上，健全與殘疾人士的分界綫似乎仍然牢固得限。要談職場共融、殘疾人士就業，僱主、員工、求職者也總帶着不少隱憂和難處。其實殘疾人士有身體缺陷，未必等如缺乏能力。能力稍遜，也不等如不能工作。
在接納之後、共融之前，如何放下成見、一同生活、平等看待，也是道課題。Simply Pleasure創辦人關琬潼（Shadow）與"
201,HKNPIS,"總幹事莫儉榮（Kim）因領養導盲犬結緣，發現大家對共融、殘疾人士就業持相同理念，於是建立了「愛．共融」品牌，推出六感聖誕禮盒。當中有聽障員工製作曲奇，失明義工參與禮盒包裝。
Kim說：「即使是聽障、視障，其實都有好多有能力的人。問題在於要提供機會、平台予他們，別針對其聽不到、看不到的部分，應着眼於其貢獻。要讓社會知道，我們不是只想於社會取支援福利，我們更開心於有機會貢獻。」即使是殘疾人士，也總有其過人之處。
聽障員工 用心製餅
28歲的Daniel為先天弱聽人士，第一份工作在工場造麵包，他指當時不太適應環境，工時亦好長。10時上班，試過加班至凌晨1時，期間不斷工作，好辛苦。而因殘疾問題，Daniel也難以與同事溝通，彼此關係不好。他試過被罵、被騙、被針對，一年後決定離職。「有時工場好嘈，我聽得好辛苦，不太明白他們在做甚麼。造麵包沒甚麼能學的，同事亦對我唔太好，有時好唔開心。」
其後加入Simply Pleasure，一做就做了8年，由學徒開始做起。新同事態度友善、耐心教導，改變了Daniel對職場的負面印象。「他們知道我聽不到、要讀唇，會慢慢溝通。當我不明白時要問人，他們就幫我、教我怎樣做，在這裏舒服好多。」Daniel曾在廚藝學院進修包餅課程，一直都對甜品製作有興趣，朱古力、藍莓芝士凍餅、焗芝士蛋糕也是拿手作，新工作剛好讓他發揮所長。設計朱古力裝飾、擺水果造型，做到之後好有成功感。「有同事說我做朱古力、生日牌做得好靚、好專業，笑說做朱古力是我的部門。」
不同顏色、圖案都要構思，製作朱古力片過程也考工夫，一日約製數十個。而去年開始，Daniel更幫忙設計聖誕節造型蛋糕。之前要做資料搜集、思考設計及襯色，落手落腳做時又要調整裝飾數量、留意會否有過重、出水的問題，花了一段時間才有定案。仔細、認真的心令Daniel愈做愈好，他更在是次的聖誕禮盒中擔任製作點字曲奇的部分，把代表「愛」的點字逐一點在曲奇上。
後天失明 無礙父愛
20年前被診斷出患視網膜色素病變，醫生告知幾年內視力將慢慢退化，Dick當時正值事業、家庭黃金期，本來擁有一間髮型屋，將迎接兒子出生，但在數年內就變成完全失明，打擊好大。「視野逐漸收窄，窄到只剩中央視力、得返中間一點，之後就無了。好難過、好頹，但無辦法扭轉，成個人好悲。常常發脾氣，兒子兩歲時就離了婚。」
30歲屬壯年，Dick卻失去工作能力，只能留在家中獨自照顧兒子。「無人幫㗎，一路撑住照顧他，他剛出生時我左眼已看不了，只剩右眼的中央視力。」直到兒子5歲，Dick雙目完全失明，對兒子樣貌的記憶，也於此時停住。「無晒社交，哪有自信心？外出也只是與阿仔聊天、吃飯，會上網與人聊天，但未必敢出來見面。」
衝出四面牆 重拾工作能力
困在家中面對四面牆，做家務、湊仔、聽音樂是Dick一日的寫照。「好像無期徒刑，整日都要留在家，坐低再起身、起身再坐低。」縱使情緒低落，也無法看着兒子成長，但亦無礙他盡力照顧兒子的心，因兒子就是他當時唯一的希望。「他知我眼有事，就做我對眼。購物時告訴我價錢、路怎樣走、巴士幾多號，好細個就識做這些。」
Dick坦言自己學歷不高，失明後覺得除了做盲人按摩，就沒有工作機會。其後遇上傷健共融網絡，在不同的活動、工作坊中遇到更多同路人，失明、聽障甚至兩樣都有的人都有，透過交流慢慢重拾自信心。「在這裏找到歸屬感，也讓阿仔知道世界上不只他，還有其他小朋友都經歷同樣遭遇，有人的情況比自己更差。」兩仔爺也更無所不談，在協會裏一同參加工作坊、節日聚會，Dick重拾昔日的開朗性格，兒子也找到能訴心聲的同齡朋友。
參與活動一段時間之後，Dick受邀加入成為活動幹事，是20年後的第一份工作。主力協助籌辦活動，疫情下也去過派物資，發揮自己的能力。「甚麼都幫手做，做得幾多得幾多。老實講，政府有咩幫手？可能俾碗飯你食。我打個比喻，他們不會教我捉魚，因為覺得我們無能力。但若果去摸蜆，你只要有方法教我們，告訴我何時水漲、水退，其實我們做得到的。如果坊間資源能撥多些，多開一些文書處理的課程，讓我們學習，都能做到。」這次的聖誕禮盒包裝工作，他亦主動參與，跟其他殘疾人士一起做。只教了他分糖果入盒內一兩次，做了幾次便好快上手。
---------------------------------
有能力貢獻只欠機會
Simply Pleasure創辦人Shadow見證着 Daniel 8年來的工作表現，她指起初曾想過聘請殘疾人士，會否需要更多遷就或配合？其後透過相處，發現並不如想像般複雜。「其實所有同事都要花時間去溝通配合，才會做得好，所以（殘疾）並不是一個問題。當他們用心時，工作表現可以非常好。」Shadow續指，殘疾人士其中一個感官有缺陷，反而使他們其他感官更加敏銳，就正如Daniel聽覺較弱，他的視覺、觸覺也較好。「我們應該要多用到他們的優點，即使他聽不了，但創作力可能一樣好，他甚至創作了一個聖誕造型蛋糕，好漂亮。前提是他要給他機會，不能覺得他有缺失，就等同不能做事，或只能做些好基本的工序，這種預設我覺得好錯，也不公平。」
而"
202,HKNPIS,"總幹事Kim，指Dick即使後天失明近20年，但「叻到震」。他認路、找路能力高，也懂水電，有時公司光管壞了，他也可幫忙換。「例如我失明，但我的語言能力還過得去，可做管理工作、寫計劃書。有聽障員工擅於照顧馬匹，有些從事電腦行業寫程式，甚至去到美國工作。我們的機構使命是平等貢獻、傷健共融，先談貢獻，令更多的社會人士相信我們，殘疾人士都做得到。」
2020-12-16  C01 | 健營坊 | By 吳霆俊
31
31
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
203,HKNPIS,"
2020年12月13日
  ·
Perkins Brailler 點字打字機
點字是視障人士讀寫的一種語言，點字打字機就是這種文字的其中一種編寫工具。"
204,HKNPIS,"最近添置了兩部Perkins Brailler點字打字機，一如以往鍵盤上有六個點字鍵，鍵可同時按下，除打字速度更快外，點字亦會因壓力均勻更整齊清晰。
新打字機構造結實，以鋁質外殼保護內部機械結構，在用裝卸點字紙方面，只要旋轉裝紙鈕及放紙鈕即可，方便快捷。
歡迎各位視障，聽障及健全朋友向職員預約到訪體驗！
點字打字機小知識：
點字是由二乘三的六點巨陣組成，一般點字機正前方有九個鍵，正中央是間隔鍵。由間隔鍵向左，依序是一、二、三點的鍵，向右依序是四、五、六點的鍵。最左邊是轉行鍵，而最右邊則是後退鍵；位於轉行鍵上方的是運行桿，用於滑動點字座；點字機上方兩側是裝紙鈕與夾紙鈕，用於裝卸點字紙。另外，檔紙板和滾轉槽都在點字機後上方。功分別是支撐和壓住紙張，它的凹槽可以防止點字被壓平，亦可用來計算與設定空白邊界。
#點字 #打字機 #小知識 #"
205,HKNPIS,"
#Perkins #Brailler
24
24
3個回應
2次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
譚道行
工欲善其事， 必先利其器！
讚好
 · 回覆 · 33星期
查看另 1 則回應
"
206,HKNPIS,"
2020年12月12日
  ·
感謝前香港勞工及福利局局長蕭偉強，GBS，JP
購買「愛．共融」聖誕慈善禮盒
並支持傷殘人士送貨服務
請即點撃「愛．共融禮盒訂購表格」連結訂購 
 https://bit.ly/2H3nbJr
#聖誕禮物 #聖誕節禮物 #聖誕2020 #聖誕節2020 #聖誕快樂 #共融 #共融社會 #慈善 #慈善活動 #慈善機構 #"
207,HKNPIS," #christmasgift #giftbox #inclusive #inclusiveeducation #inclusionmatters #xmas #xmasgift #charitygifts #charitybox #charity #charityevent #charityshopper #charitylife #charitywork #bakery #cookie #tea #palmier #nougat #HKNPIS #猛龍 #勞工及福利局 #LWB
45
45
2個回應
1 次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fanny Hwang
買左啦
1
讚好
 · 回覆 · 33星期
作者
"
208,HKNPIS,"
Fanny Hwang多謝支持！
1
讚好
 · 回覆 · 33星期
"
209,HKNPIS,"
2020年12月11日
  ·
客人獲贈茶具墊，驚喜窩心又開心
首20位訂購$628「愛・共融」禮盒的客人，可獲贈由全失明人士親手製作的茶具墊一套。
今日客人收到實物，驚嘆失明人士的高超手藝，喜出望外，滿心歡喜
希望客人每次配合使用茶具墊品茗時，都會想起殘障人士對大家的心意。
「傷健共融」的理想並不遙遠，只要我們開放心靈，共融就在生活中！
行善為樂，訂購從速，售罄即止。
請即點撃「愛．共融禮盒訂購表格」連結訂購： https://bit.ly/2H3nbJr
#傷健共融 #愛共融禮盒 #全失明人士 #茶具墊
39
39
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
210,HKNPIS,"
2020年12月10日
  ·
各位現在可以打開你嘅收音機收聽 #雷霆881商業一台
直至明早2020年12月11日早上05:59，傳送一個SMS短訊到「共鳴熱線」：50881903
即可捐款港幣$5予 "
211,HKNPIS,"。
收聽重溫網址，主持Wasabi：https://www.881903.com/highlight/2369881
881903.COM
生活美學家 關琬潼 /"
212,HKNPIS," 總幹事莫儉榮｜有誰共鳴｜商業電台 881903
15
15
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
213,HKNPIS,"
2020年12月10日
  ·
今早至2020年12月11日早上05:59，傳送一個SMS短訊到「共鳴熱線」：50881903
即可捐款港幣$5予 "
214,HKNPIS,"。
收聽網址，主持Wasabi：https://www.881903.com/highlight/2369881⋯⋯ 查看更多
881903.COM
生活美學家 關琬潼 /"
215,HKNPIS," 總幹事莫儉榮｜有誰共鳴｜商業電台 881903
13
13
1 個回應
2次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
216,HKNPIS,"
網上訂購「愛．共融」慈善禮盒連結：
bit.ly/2H3nbJr
DOCS.GOOGLE.COM
「愛•共融」禮盒訂購表格 ""Love•Inclusive"" Gift Box Order Form
「愛•共融」禮盒訂購表格 ""Love•Inclusive"" Gift Box Order Form
讚好
 · 回覆 · 34星期
"
217,HKNPIS,"
2020年12月9日
  ·
感謝 #隱形香港 採訪有份參與製作「愛．共融」聖誕
慈善禮盒
「手工點字心型
糖薑牛油曲奇
」的 Smile yogurt & dessert bar 甜品師Daniel，報導將於 明天(12月10日）在隱形香港的Facebook專頁推出，敬請各位收看。
Daniel是一位弱聽人士，已於Smile工作了8年，在同事的扶持下，學習了很多製作甜品
的技巧。
是次Daniel為 Smile yogurt & dessert bar 創辦人、Simply Pleasure創辦人、SP Creative Studio Studio創作總監關琬潼Shadow 與 "
218,HKNPIS," 共同創作的「愛．共融」聖誕
慈善禮盒
製作的點字曲奇
，滿滿地展現出，在味覺
、視覺
、嗅覺
、觸覺
上，對美的追求。
我們誠邀您，現在就訂⋯⋯ 查看更多
36
36
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
219,HKNPIS,"
2020年12月9日
  ·
愛．共融「六感」禮盒現可在 HK01 心意購買啦 
#HK01心意
HEART.HK01.COM | 作者：香港01
「愛．共融」聖誕慈善禮盒義賣 - "
220,HKNPIS,"有限公司｜01心意
慈善機構 - "
221,HKNPIS,"有限公司正在籌款，立即捐款支持慈善機構。
10
10
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
222,HKNPIS,"
2020年12月8日
  ·
全失明人士編織茶具墊套裝
我們的殘障會員多才多藝！全失明會員Trada為了支持「愛‧共融」禮盒慈善義賣，身體力行，創作出一套極具美感的茶具墊，送給首20位訂購價值$628禮盒(連茶具套裝)的客人。
茶具墊一套3件，包括1個茶壺墊及2個杯墊，配色優雅素淨，與玻璃茶具配合使用，更顯高雅、恬靜。⋯⋯ 查看更多
YOUTUBE.COM
全失明人士編織茶具墊套裝
全失明人士編織茶具墊套裝 我們的殘障會員多才多藝！全失明會員Trada為了支持「愛‧共融」禮盒慈善義賣，身體力行，創作出一套極具美感的茶具墊，送給首20位訂購價值$628禮盒(連茶具套裝)的客人。 茶具墊一套3件，包括1個....
31
31
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
223,HKNPIS," 共同創作的「愛．共融」聖誕
慈善禮盒
製作的點字曲奇
，滿滿地展現出，在味覺
、視覺
、嗅覺
、觸覺
上，對美的追求。
我們誠邀您，現在就訂購「愛．共融」慈善禮盒
，與我們一同把愛
傳出去，分享共融訊息。
愛生愛，美生美，願我們可以繼續分享更多。
請即點擊此連結訂購
 https://bit.ly/2H3nbJr 
如有任何查詢，歡迎聯絡我們。
"
224,HKNPIS,"
Facebook: "
225,HKNPIS,"
Instagram: @hknpis_
Tel no.: 2771-9666
Fax no.: 2787-0917
Whatsapp: 9454-7526
Email: info@inclusive.org.hk
Simply Pleasure
Facebook: SP Flower & Tea room
Instagram: @sp_lovesflower  @sp_creativestudio
Tel no.: 2789-8861
Fax no.: 2789-8729
Whatsapp: 6368-0781
Email: order@sp-boutique.com
#聖誕禮物2020 #聖誕節禮物 #聖誕 #聖誕節 #聖誕快樂 #共融 #共融社會 #慈善 #慈善活動 #慈善機構 #"
226,HKNPIS," #christmasgift2020 #giftbox #inclusive #inclusiveeducation #inclusionmatters #xmas #xmasgift #charitygifts #charitybox #charity #charityevent #charityshopper #charitylife #charitywork #bakery #cookie #tea #palmier #nougat
36
36
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
227,HKNPIS,"
2020年12月9日
  ·
愛．共融「六感」禮盒現可在 HK01 心意購買啦 
#HK01心意
HEART.HK01.COM | 作者：香港01
「愛．共融」聖誕慈善禮盒義賣 - "
228,HKNPIS,"有限公司｜01心意
慈善機構 - "
229,HKNPIS,"有限公司正在籌款，立即捐款支持慈善機構。
10
10
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
230,HKNPIS,"
2020年12月8日
  ·
全失明人士編織茶具墊套裝
我們的殘障會員多才多藝！全失明會員Trada為了支持「愛‧共融」禮盒慈善義賣，身體力行，創作出一套極具美感的茶具墊，送給首20位訂購價值$628禮盒(連茶具套裝)的客人。
茶具墊一套3件，包括1個茶壺墊及2個杯墊，配色優雅素淨，與玻璃茶具配合使用，更顯高雅、恬靜。
每套茶具墊均是全人手製作，為禮盒帶來不一樣的意義和溫度。
想知道失明人士如何可以編織出如此美麗的作品？快快點撃片段了解吧！
支持殘障人士，請將片段轉發予更多朋友一齊分享！
行善為樂，欲購從速，訂購禮盒連結：https://bit.ly/2H3nbJr
查詢：2771 9666 林小姐
*圖片只供參考，實物顏色或因原料供應而有所不同
https://youtu.be/MXM4-RLHI9g
#茶具墊 #失明人士 #殘障人士 #愛共融禮盒
YOUTUBE.COM
全失明人士編織茶具墊套裝
全失明人士編織茶具墊套裝 我們的殘障會員多才多藝！全失明會員Trada為了支持「愛‧共融」禮盒慈善義賣，身體力行，創作出一套極具美感的茶具墊，送給首20位訂購價值$628禮盒(連茶具套裝)的客人。 茶具墊一套3件，包括1個....
31
31
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
231,HKNPIS,"
2020年12月6日
  ·
#盲人觀星傷健營
今年移師網上舉行 助更多視障者心眼看穹蒼
失明人士雖然眼看不見，但亦有不同方法去感知世界。「盲人觀星傷健營」今年踏入第十屆，但亦受疫情影響，同樣要移師網上，當中開幕禮今日舉行。多名來自各大企業的義工聯同視障及聽障人士共同用手語演繹《和你一樣》歌曲，傳遞人人生而平等的理念。
其中一位表演者林東釗，早年已對天文學有濃厚興趣，但20年前被診斷患有視網膜色素病變，病情持續惡化，直至10年前完全失明。一度以為會因此與天文絕緣，但盲人觀星營卻為他打開了一扇延續天文學熱誠的大門，今年他已是第3次參加盲人觀星營。以往2次觀星營不但接觸到天文學知識，更讓他認識很多義工朋友。他稱，雖然今年觀星營只可在網上舉行，但參與門檻降低，安坐家中也可以參加，對視障人士而言較方便。
身體局限無阻林東釗協助推動傷健共融，為與聾啞人士溝通，他更決定開始學習手語，但過程是困難重重，因為失明無法看見，所有動作他都只能靠自己牢記在腦中。但他並無放棄，每堂課他都將導師的教導錄音，然後配以自己的描述去融會貫通，並勤加練習，希望今次藉演出手語歌表達傷健共融的訊息。
利用太空館網上星空直播 義工講解讓耳朵「觀星」
大會稱，雖然今年不能舉行實體觀星團，但全新「網上星空導賞」卻可突破時空界限，下周會利用太空館的網上流星雨星空直播，加上專業口述方式，讓盲人能用耳朵來觀星，聽義工講解星星，利用無窮想像力探索深不可測的奧妙宇宙。由於在網上進行，參加人數也不再受限，料今年會有達1,000人以上參加，相信可令更多視障朋友踏出第一步，感受看似不可能的觀星活動，普羅大眾亦有多一個便捷渠道去了解，達至真正傷健共融。
https://skypost.ulifestyle.com.hk/....../%E5%A4%A9%E6......
#晴報 報導 機構視障職員東釗演繹手語歌
SKYPOST.ULIFESTYLE.COM.HK
天文活動｜盲人觀星傷健營今年移師網上舉行 助更多視障者心眼看穹蒼 - 晴報 - 時事 - 要聞
22
22
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
232,HKNPIS,"
2020年12月6日
  ·
盲人觀星傷健營 2020
直播連結如下：
日期：2020年12月6日(星期日) 
時間：下午3時正
加入 Zoom 會議
https://zoom.us/j/91304413058......
會議 ID：91304413058
密碼：123456
本會全失明職員林東釗將代表猛龍長跑隊及本會作手語歌演出，盡顯猛龍精神。
請大家多多捧場，今日下午3時見
盲人觀星傷健營 2020
12月6日 無懼疫風感受星空
Zoom + Facebook直播開幕典禮
節目時間表 ：
15:00-15:30 開幕典禮
15:30-16:30 真人圖書館(一)
16:30-17:30 導盲犬體驗
17:30-18:00 真人圖書館(二)
12月13日晚上8時星空導賞
#傷健共融
#企業義工
#義工服務
#手語歌
21
21
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
233,HKNPIS,"
2020年11月25日
  ·
申請「點點心意計劃」惠康現金劵及餐劵_"
234,HKNPIS,"_持有殘疾證之所有殘障類別人士
以下事項涉及個人資料，請直接以Whatsapp私訊"
